"CAMIS","GRADE","BORO","grade"
50104798,"A","Brooklyn","A"
50104801,"A","Queens","A"
50104803,"A","Queens","A"
50104804,"A","Manhattan","A"
50104805,"A","Queens","A"
50104806,"B","Manhattan","B"
50104807,"A","Brooklyn","A"
50104808,"A","Brooklyn","A"
50104810,"Z","Brooklyn","OTHER"
50104811,"A","Queens","A"
50104812,"A","Brooklyn","A"
50104813,"A","Queens","A"
50104815,"A","Manhattan","A"
50104816,"A","Brooklyn","A"
50104817,"N","Bronx","OTHER"
50104818,"A","Manhattan","A"
50104820,"A","Brooklyn","A"
50104822,"N","Bronx","OTHER"
50104824,"A","Queens","A"
50104827,"A","Brooklyn","A"
50104828,"A","Brooklyn","A"
50104830,"A","Brooklyn","A"
50104832,"A","Queens","A"
50104836,"A","Manhattan","A"
50104841,"A","Brooklyn","A"
50104842,"A","Brooklyn","A"
50104848,"A","Queens","A"
50104855,"A","Queens","A"
50104860,"A","Queens","A"
50104869,"A","Manhattan","A"
50104870,"N","Brooklyn","OTHER"
50104876,"C","Manhattan","C"
50104877,"A","Bronx","A"
50104882,"A","Brooklyn","A"
50104884,"A","Queens","A"
50104885,"A","Brooklyn","A"
50104889,"A","Brooklyn","A"
50104890,"N","Manhattan","OTHER"
50104893,"A","Brooklyn","A"
50104904,"N","Staten Island","OTHER"
50104907,"A","Brooklyn","A"
50104914,"N","Manhattan","OTHER"
50104917,"B","Bronx","B"
50104919,"A","Brooklyn","A"
50104920,"A","Brooklyn","A"
50104925,"B","Manhattan","B"
50104930,"A","Bronx","A"
50104936,"A","Brooklyn","A"
50104937,"A","Manhattan","A"
50104942,"A","Bronx","A"
50104945,"A","Manhattan","A"
50104950,"N","Queens","OTHER"
50104953,"A","Bronx","A"
50104957,"A","Staten Island","A"
50104958,"A","Brooklyn","A"
50104959,"A","Manhattan","A"
50104962,"A","Bronx","A"
50104970,"A","Manhattan","A"
50104980,"B","Bronx","B"
50104983,"A","Brooklyn","A"
50104991,"A","Manhattan","A"
50104992,"B","Manhattan","B"
50105008,"C","Manhattan","C"
50105014,"A","Brooklyn","A"
50105015,"N","Manhattan","OTHER"
50105016,"Z","Brooklyn","OTHER"
50105020,"A","Manhattan","A"
50105027,"A","Queens","A"
50105032,"A","Manhattan","A"
50105033,"A","Manhattan","A"
50105034,"A","Brooklyn","A"
50105035,"A","Queens","A"
50105037,"A","Manhattan","A"
50105039,"Z","Brooklyn","OTHER"
50105041,"A","Manhattan","A"
50105043,"A","Manhattan","A"
50105044,"A","Queens","A"
50105046,"B","Brooklyn","B"
50105047,"A","Manhattan","A"
50105050,"A","Queens","A"
50105051,"N","Manhattan","OTHER"
50105052,"A","Brooklyn","A"
50105056,"A","Manhattan","A"
50105058,"A","Manhattan","A"
50105059,"A","Brooklyn","A"
50105061,"A","Queens","A"
50105063,"A","Manhattan","A"
50105066,"A","Brooklyn","A"
50105069,"A","Queens","A"
50105070,"Z","Queens","OTHER"
50105072,"Z","Brooklyn","OTHER"
50105074,"A","Manhattan","A"
50105076,"Z","Queens","OTHER"
50105083,"A","Manhattan","A"
50105085,"A","Queens","A"
50105087,"Z","Brooklyn","OTHER"
50105091,"A","Brooklyn","A"
50105094,"A","Manhattan","A"
50105096,"A","Manhattan","A"
50105098,"A","Staten Island","A"
50105099,"A","Brooklyn","A"
50105103,"A","Manhattan","A"
50105104,"A","Staten Island","A"
50105106,"N","Bronx","OTHER"
50105107,"A","Queens","A"
50105113,"A","Queens","A"
50105114,"A","Brooklyn","A"
50105116,"A","Brooklyn","A"
50105121,"A","Brooklyn","A"
50105122,"A","Queens","A"
50105125,"A","Manhattan","A"
50105128,"A","Manhattan","A"
50105131,"A","Queens","A"
50105132,"A","Manhattan","A"
50105135,"A","Manhattan","A"
50105137,"A","Queens","A"
50105142,"Z","Bronx","OTHER"
50105143,"N","Queens","OTHER"
50105144,"A","Queens","A"
50105147,"A","Brooklyn","A"
50105152,"A","Manhattan","A"
50105154,"A","Queens","A"
50105156,"B","Brooklyn","B"
50105162,"N","Manhattan","OTHER"
50105163,"A","Manhattan","A"
50105167,"N","Manhattan","OTHER"
50105168,"N","Staten Island","OTHER"
50105170,"N","Bronx","OTHER"
50105174,"A","Queens","A"
50105175,"A","Bronx","A"
50105180,"A","Queens","A"
50105182,"A","Brooklyn","A"
50105185,"B","Manhattan","B"
50105190,"N","Brooklyn","OTHER"
50105198,"A","Brooklyn","A"
50105199,"A","Manhattan","A"
50105202,"A","Brooklyn","A"
50105206,"A","Manhattan","A"
50105207,"A","Manhattan","A"
50105208,"A","Queens","A"
50105209,"A","Bronx","A"
50105213,"B","Queens","B"
50105216,"A","Manhattan","A"
50105224,"B","Brooklyn","B"
50105225,"A","Brooklyn","A"
50105227,"A","Brooklyn","A"
50105231,"B","Brooklyn","B"
50105235,"A","Manhattan","A"
50105236,"A","Manhattan","A"
50105240,"A","Brooklyn","A"
50105243,"A","Manhattan","A"
50105244,"A","Queens","A"
50105245,"A","Queens","A"
50105249,"A","Brooklyn","A"
50105252,"B","Brooklyn","B"
50105260,"C","Brooklyn","C"
50105267,"A","Manhattan","A"
50105269,"N","Manhattan","OTHER"
50105273,"B","Manhattan","B"
50105275,"A","Manhattan","A"
50105277,"C","Manhattan","C"
50105280,"A","Manhattan","A"
50105281,"A","Queens","A"
50105282,"Z","Brooklyn","OTHER"
50105288,"B","Manhattan","B"
50105289,"N","Manhattan","OTHER"
50105294,"A","Brooklyn","A"
50105297,"A","Manhattan","A"
50105299,"N","Brooklyn","OTHER"
50105300,"A","Queens","A"
50105303,"A","Brooklyn","A"
50105305,"N","Brooklyn","OTHER"
50105307,"A","Queens","A"
50105309,"A","Brooklyn","A"
50105310,"A","Manhattan","A"
50105311,"B","Manhattan","B"
50105315,"A","Manhattan","A"
50105317,"A","Manhattan","A"
50105318,"A","Brooklyn","A"
50105319,"A","Brooklyn","A"
50105325,"A","Bronx","A"
50105330,"B","Bronx","B"
50105335,"A","Queens","A"
50105338,"N","Brooklyn","OTHER"
50105339,"A","Manhattan","A"
50105343,"B","Brooklyn","B"
50105345,"N","Brooklyn","OTHER"
50105346,"A","Brooklyn","A"
50105347,"A","Manhattan","A"
50105348,"A","Brooklyn","A"
50105352,"A","Brooklyn","A"
50105353,"N","Bronx","OTHER"
50105357,"N","Queens","OTHER"
50105358,"A","Brooklyn","A"
50105363,"A","Bronx","A"
50105364,"B","Bronx","B"
50105365,"A","Bronx","A"
50105367,"N","Manhattan","OTHER"
50105368,"A","Bronx","A"
50105369,"C","Manhattan","C"
50105370,"A","Bronx","A"
50105373,"A","Queens","A"
50105374,"A","Manhattan","A"
50105377,"A","Manhattan","A"
50105378,"A","Manhattan","A"
50105381,"A","Queens","A"
50105383,"A","Bronx","A"
50105387,"N","Queens","OTHER"
50105389,"Z","Manhattan","OTHER"
50105392,"A","Brooklyn","A"
50105393,"A","Brooklyn","A"
50105398,"N","Bronx","OTHER"
50105399,"N","Brooklyn","OTHER"
50105412,"N","Brooklyn","OTHER"
50105417,"A","Brooklyn","A"
50105420,"N","Manhattan","OTHER"
50105421,"N","Manhattan","OTHER"
50105424,"A","Brooklyn","A"
50105428,"A","Brooklyn","A"
50105430,"A","Brooklyn","A"
50105431,"A","Manhattan","A"
50105437,"A","Manhattan","A"
50105438,"N","Manhattan","OTHER"
50105444,"B","Manhattan","B"
50105448,"N","Manhattan","OTHER"
50105451,"A","Manhattan","A"
50105453,"N","Queens","OTHER"
50105456,"A","Staten Island","A"
50105457,"A","Manhattan","A"
50105460,"B","Brooklyn","B"
50105461,"A","Brooklyn","A"
50105465,"A","Manhattan","A"
50105466,"A","Manhattan","A"
50105468,"N","Manhattan","OTHER"
50105470,"A","Manhattan","A"
50105471,"A","Brooklyn","A"
50105476,"N","Manhattan","OTHER"
50105480,"A","Manhattan","A"
50105481,"N","Brooklyn","OTHER"
50105484,"A","Brooklyn","A"
50105493,"A","Manhattan","A"
50105498,"N","Queens","OTHER"
50105499,"B","Queens","B"
50105500,"A","Manhattan","A"
50105514,"A","Manhattan","A"
50105515,"Z","Brooklyn","OTHER"
50105516,"A","Manhattan","A"
50105520,"A","Queens","A"
50105524,"A","Queens","A"
50105531,"A","Queens","A"
50105532,"A","Brooklyn","A"
50105535,"N","Manhattan","OTHER"
50105536,"B","Brooklyn","B"
50105537,"A","Queens","A"
50105543,"Z","Manhattan","OTHER"
50105547,"A","Queens","A"
50105550,"B","Brooklyn","B"
50105551,"A","Queens","A"
50105552,"A","Queens","A"
50105556,"A","Bronx","A"
50105559,"A","Manhattan","A"
50105560,"N","Manhattan","OTHER"
50105561,"Z","Manhattan","OTHER"
50105564,"C","Queens","C"
50105565,"A","Brooklyn","A"
50105566,"N","Manhattan","OTHER"
50105567,"B","Queens","B"
50105569,"C","Manhattan","C"
50105571,"N","Queens","OTHER"
50105572,"Z","Queens","OTHER"
50105573,"Z","Manhattan","OTHER"
50105575,"B","Brooklyn","B"
50105579,"A","Queens","A"
50105584,"A","Queens","A"
50105585,"A","Bronx","A"
50105587,"A","Staten Island","A"
50105592,"B","Brooklyn","B"
50105594,"A","Brooklyn","A"
50105595,"N","Queens","OTHER"
50105598,"N","Manhattan","OTHER"
50105599,"N","Bronx","OTHER"
50105600,"A","Queens","A"
50105603,"A","Manhattan","A"
50105604,"A","Manhattan","A"
50105605,"A","Manhattan","A"
50105615,"A","Brooklyn","A"
50105622,"A","Staten Island","A"
50105623,"A","Bronx","A"
50105624,"A","Manhattan","A"
50105631,"A","Queens","A"
50105632,"A","Queens","A"
50105635,"A","Manhattan","A"
50105636,"A","Manhattan","A"
50105639,"A","Manhattan","A"
50105640,"B","Manhattan","B"
50105644,"B","Bronx","B"
50105648,"N","Brooklyn","OTHER"
50105650,"A","Queens","A"
50105651,"A","Manhattan","A"
50105652,"A","Queens","A"
50105653,"B","Brooklyn","B"
50105654,"B","Bronx","B"
50105657,"N","Brooklyn","OTHER"
50105664,"A","Queens","A"
50105665,"B","Brooklyn","B"
50105667,"A","Bronx","A"
50105671,"A","Manhattan","A"
50105676,"A","Manhattan","A"
50105677,"N","Manhattan","OTHER"
50105678,"A","Queens","A"
50105679,"A","Manhattan","A"
50105680,"A","Manhattan","A"
50105683,"A","Brooklyn","A"
50105685,"A","Queens","A"
50105686,"N","Manhattan","OTHER"
50105687,"A","Brooklyn","A"
50105688,"A","Queens","A"
50105689,"A","Manhattan","A"
50105690,"A","Staten Island","A"
50105695,"A","Bronx","A"
50105696,"Z","Manhattan","OTHER"
50105697,"A","Manhattan","A"
50105699,"A","Queens","A"
50105700,"A","Manhattan","A"
50105701,"B","Queens","B"
50105704,"C","Queens","C"
50105705,"N","Manhattan","OTHER"
50105715,"A","Brooklyn","A"
50105717,"A","Queens","A"
50105720,"A","Manhattan","A"
50105721,"N","Brooklyn","OTHER"
50105722,"N","Manhattan","OTHER"
50105724,"A","Queens","A"
50105726,"A","Queens","A"
50105727,"A","Brooklyn","A"
50105728,"Z","Queens","OTHER"
50105730,"A","Bronx","A"
50105734,"A","Manhattan","A"
50105735,"N","Queens","OTHER"
50105736,"C","Manhattan","C"
50105739,"Z","Queens","OTHER"
50105745,"A","Bronx","A"
50105748,"A","Manhattan","A"
50105749,"A","Queens","A"
50105755,"Z","Queens","OTHER"
50105756,"A","Manhattan","A"
50105757,"A","Queens","A"
50105765,"A","Queens","A"
50105766,"A","Manhattan","A"
50105770,"A","Brooklyn","A"
50105774,"Z","Manhattan","OTHER"
50105778,"C","Brooklyn","C"
50105779,"N","Brooklyn","OTHER"
50105781,"A","Manhattan","A"
50105783,"A","Manhattan","A"
50105787,"Z","Manhattan","OTHER"
50105790,"N","Manhattan","OTHER"
50105792,"A","Bronx","A"
50105794,"A","Manhattan","A"
50105805,"A","Brooklyn","A"
50105813,"C","Manhattan","C"
50105819,"A","Staten Island","A"
50105823,"A","Brooklyn","A"
50105828,"A","Manhattan","A"
50105829,"A","Brooklyn","A"
50105830,"A","Brooklyn","A"
50105836,"B","Bronx","B"
50105838,"A","Brooklyn","A"
50105843,"N","Brooklyn","OTHER"
50105846,"A","Brooklyn","A"
50105849,"A","Brooklyn","A"
50105850,"Z","Brooklyn","OTHER"
50105857,"A","Manhattan","A"
50105860,"A","Queens","A"
50105867,"A","Brooklyn","A"
50105868,"B","Brooklyn","B"
50105869,"C","Manhattan","C"
50105871,"A","Queens","A"
50105874,"A","Manhattan","A"
50105882,"A","Bronx","A"
50105887,"A","Brooklyn","A"
50105889,"A","Queens","A"
50105890,"A","Brooklyn","A"
50105891,"N","Bronx","OTHER"
50105892,"A","Queens","A"
50105893,"A","Bronx","A"
50105896,"A","Brooklyn","A"
50105899,"A","Queens","A"
50105900,"A","Staten Island","A"
50105901,"C","Queens","C"
50105903,"B","Brooklyn","B"
50105915,"Z","Manhattan","OTHER"
50105926,"A","Manhattan","A"
50105927,"N","Manhattan","OTHER"
50105929,"N","Queens","OTHER"
50105931,"A","Queens","A"
50105933,"A","Bronx","A"
50105939,"A","Manhattan","A"
50105940,"A","Manhattan","A"
50105944,"A","Brooklyn","A"
50105946,"N","Queens","OTHER"
50105947,"N","Queens","OTHER"
50105949,"A","Manhattan","A"
50105950,"A","Brooklyn","A"
50105953,"A","Queens","A"
50105954,"A","Bronx","A"
50105956,"A","Manhattan","A"
50105957,"A","Queens","A"
50105958,"N","Queens","OTHER"
50105962,"N","Bronx","OTHER"
50105967,"B","Staten Island","B"
50105970,"A","Bronx","A"
50105973,"C","Queens","C"
50105978,"A","Queens","A"
50105979,"A","Queens","A"
50105982,"A","Manhattan","A"
50105985,"B","Queens","B"
50105988,"A","Brooklyn","A"
50105989,"A","Brooklyn","A"
50105990,"A","Brooklyn","A"
50105992,"N","Queens","OTHER"
50105996,"A","Queens","A"
50105997,"N","Manhattan","OTHER"
50106001,"A","Brooklyn","A"
50106006,"A","Manhattan","A"
50106008,"C","Manhattan","C"
50106012,"A","Manhattan","A"
50106013,"A","Queens","A"
50106015,"A","Bronx","A"
50106016,"A","Manhattan","A"
50106018,"A","Bronx","A"
50106019,"N","Queens","OTHER"
50106021,"A","Brooklyn","A"
50106022,"C","Brooklyn","C"
50106028,"A","Queens","A"
50106031,"A","Queens","A"
50106032,"A","Bronx","A"
50106034,"A","Staten Island","A"
50106043,"B","Bronx","B"
50106044,"A","Bronx","A"
50106046,"A","Brooklyn","A"
50106049,"A","Bronx","A"
50106051,"A","Queens","A"
50106052,"N","Manhattan","OTHER"
50106054,"A","Manhattan","A"
50106055,"A","Brooklyn","A"
50106059,"A","Queens","A"
50106062,"B","Manhattan","B"
50106065,"B","Manhattan","B"
50106067,"A","Manhattan","A"
50106069,"A","Bronx","A"
50106070,"A","Manhattan","A"
50106071,"A","Manhattan","A"
50106072,"A","Queens","A"
50106079,"A","Brooklyn","A"
50106083,"Z","Queens","OTHER"
50106089,"Z","Brooklyn","OTHER"
50106090,"A","Manhattan","A"
50106093,"A","Brooklyn","A"
50106094,"A","Queens","A"
50106096,"A","Brooklyn","A"
50106099,"A","Bronx","A"
50106103,"A","Brooklyn","A"
50106105,"A","Brooklyn","A"
50106117,"N","Brooklyn","OTHER"
50106121,"A","Queens","A"
50106123,"A","Manhattan","A"
50106126,"A","Brooklyn","A"
50106128,"A","Manhattan","A"
50106129,"A","Queens","A"
50106136,"A","Brooklyn","A"
50106138,"A","Manhattan","A"
50106141,"Z","Manhattan","OTHER"
50106142,"A","Queens","A"
50106143,"A","Brooklyn","A"
50106146,"A","Manhattan","A"
50106148,"N","Manhattan","OTHER"
50106149,"N","Manhattan","OTHER"
50106152,"A","Brooklyn","A"
50106157,"A","Brooklyn","A"
50106158,"A","Queens","A"
50106162,"A","Staten Island","A"
50106163,"A","Manhattan","A"
50106165,"A","Brooklyn","A"
50106169,"N","Manhattan","OTHER"
50106173,"A","Brooklyn","A"
50106176,"A","Queens","A"
50106178,"A","Staten Island","A"
50106187,"B","Brooklyn","B"
50106188,"B","Manhattan","B"
50106190,"N","Brooklyn","OTHER"
50106194,"A","Brooklyn","A"
50106195,"A","Queens","A"
50106197,"A","Brooklyn","A"
50106202,"N","Bronx","OTHER"
50106204,"A","Manhattan","A"
50106205,"A","Queens","A"
50106209,"A","Manhattan","A"
50106212,"Z","Manhattan","OTHER"
50106213,"A","Manhattan","A"
50106215,"Z","Manhattan","OTHER"
50106218,"A","Manhattan","A"
50106219,"A","Queens","A"
50106220,"A","Brooklyn","A"
50106235,"A","Queens","A"
50106243,"A","Brooklyn","A"
50106244,"A","Brooklyn","A"
50106250,"A","Queens","A"
50106251,"A","Brooklyn","A"
50106252,"A","Manhattan","A"
50106253,"A","Brooklyn","A"
50106261,"A","Queens","A"
50106262,"A","Brooklyn","A"
50106274,"A","Brooklyn","A"
50106279,"B","Queens","B"
50106285,"A","Manhattan","A"
50106286,"A","Queens","A"
50106287,"A","Queens","A"
50106290,"N","Manhattan","OTHER"
50106300,"A","Queens","A"
50106302,"A","Queens","A"
50106303,"A","Brooklyn","A"
50106310,"A","Manhattan","A"
50106314,"A","Brooklyn","A"
50106318,"Z","Queens","OTHER"
50106321,"N","Queens","OTHER"
50106322,"A","Queens","A"
50106324,"A","Staten Island","A"
50106325,"A","Manhattan","A"
50106327,"A","Manhattan","A"
50106329,"A","Manhattan","A"
50106335,"B","Manhattan","B"
50106336,"N","Bronx","OTHER"
50106337,"A","Brooklyn","A"
50106339,"A","Manhattan","A"
50106343,"A","Manhattan","A"
50106345,"A","Brooklyn","A"
50106347,"A","Manhattan","A"
50106349,"N","Brooklyn","OTHER"
50106354,"N","Queens","OTHER"
50106355,"A","Manhattan","A"
50106359,"A","Manhattan","A"
50106363,"A","Brooklyn","A"
50106365,"A","Queens","A"
50106367,"A","Bronx","A"
50106368,"N","Manhattan","OTHER"
50106369,"A","Staten Island","A"
50106370,"A","Brooklyn","A"
50106371,"A","Manhattan","A"
50106374,"N","Manhattan","OTHER"
50106375,"A","Brooklyn","A"
50106379,"A","Brooklyn","A"
50106380,"A","Brooklyn","A"
50106381,"A","Manhattan","A"
50106382,"A","Manhattan","A"
50106383,"A","Bronx","A"
50106389,"A","Brooklyn","A"
50106390,"A","Queens","A"
50106395,"A","Manhattan","A"
50106401,"A","Brooklyn","A"
50106402,"P","Manhattan","OTHER"
50106404,"A","Brooklyn","A"
50106405,"N","Staten Island","OTHER"
50106406,"A","Queens","A"
50106412,"A","Queens","A"
50106416,"A","Queens","A"
50106420,"Z","Bronx","OTHER"
50106422,"A","Manhattan","A"
50106427,"A","Queens","A"
50106428,"A","Queens","A"
50106430,"C","Queens","C"
50106433,"A","Brooklyn","A"
50106442,"A","Manhattan","A"
50106455,"A","Brooklyn","A"
50106461,"A","Brooklyn","A"
50106463,"A","Brooklyn","A"
50106466,"A","Brooklyn","A"
50106469,"A","Brooklyn","A"
50106471,"N","Queens","OTHER"
50106473,"A","Queens","A"
50106477,"B","Brooklyn","B"
50106480,"N","Queens","OTHER"
50106481,"A","Manhattan","A"
50106484,"A","Manhattan","A"
50106486,"A","Manhattan","A"
50106487,"B","Bronx","B"
50106488,"A","Manhattan","A"
50106489,"C","Manhattan","C"
50106491,"A","Queens","A"
50106492,"Z","Manhattan","OTHER"
50106493,"A","Queens","A"
50106496,"A","Brooklyn","A"
50106504,"A","Bronx","A"
50106514,"A","Brooklyn","A"
50106520,"C","Brooklyn","C"
50106523,"A","Brooklyn","A"
50106526,"B","Bronx","B"
50106528,"A","Bronx","A"
50106529,"A","Manhattan","A"
50106534,"Z","Manhattan","OTHER"
50106536,"A","Queens","A"
50106540,"A","Queens","A"
50106541,"A","Brooklyn","A"
50106543,"A","Bronx","A"
50106546,"A","Manhattan","A"
50106547,"A","Manhattan","A"
50106548,"A","Brooklyn","A"
50106556,"N","Queens","OTHER"
50106557,"N","Manhattan","OTHER"
50106561,"N","Manhattan","OTHER"
50106563,"N","Brooklyn","OTHER"
50106567,"A","Brooklyn","A"
50106569,"A","Queens","A"
50106573,"A","Manhattan","A"
50106574,"A","Bronx","A"
50106579,"A","Manhattan","A"
50106584,"A","Manhattan","A"
50106586,"A","Queens","A"
50106587,"A","Manhattan","A"
50106588,"A","Brooklyn","A"
50106589,"B","Queens","B"
50106592,"A","Manhattan","A"
50106595,"N","Queens","OTHER"
50106597,"A","Queens","A"
50106598,"A","Bronx","A"
50106600,"A","Queens","A"
50106603,"B","Queens","B"
50106605,"A","Brooklyn","A"
50106610,"B","Queens","B"
50106617,"A","Brooklyn","A"
50106618,"A","Queens","A"
50106619,"A","Manhattan","A"
50106620,"A","Bronx","A"
50106624,"A","Brooklyn","A"
50106626,"A","Queens","A"
50106630,"B","Queens","B"
50106636,"A","Queens","A"
50106639,"A","Bronx","A"
50106643,"N","Manhattan","OTHER"
50106646,"C","Brooklyn","C"
50106647,"A","Manhattan","A"
50106652,"A","Manhattan","A"
50106655,"B","Brooklyn","B"
50106659,"A","Manhattan","A"
50106660,"A","Brooklyn","A"
50106663,"A","Queens","A"
50106664,"B","Queens","B"
50106668,"A","Queens","A"
50106671,"A","Brooklyn","A"
50106684,"A","Bronx","A"
50106687,"A","Brooklyn","A"
50106688,"A","Queens","A"
50106689,"A","Manhattan","A"
50106693,"A","Queens","A"
50106694,"Z","Staten Island","OTHER"
50106706,"A","Brooklyn","A"
50106710,"A","Bronx","A"
50106713,"A","Brooklyn","A"
50106724,"A","Queens","A"
50106729,"A","Manhattan","A"
50106733,"A","Queens","A"
50106738,"A","Queens","A"
50106739,"A","Brooklyn","A"
50106740,"A","Bronx","A"
50106747,"A","Brooklyn","A"
50106748,"N","Bronx","OTHER"
50106749,"A","Manhattan","A"
50106751,"A","Manhattan","A"
50106759,"A","Brooklyn","A"
50106761,"A","Manhattan","A"
50106762,"B","Brooklyn","B"
50106763,"A","Queens","A"
50106764,"A","Manhattan","A"
50106767,"A","Brooklyn","A"
50106768,"Z","Manhattan","OTHER"
50106769,"C","Brooklyn","C"
50106774,"A","Manhattan","A"
50106775,"A","Brooklyn","A"
50106776,"N","Bronx","OTHER"
50106778,"A","Manhattan","A"
50106780,"A","Staten Island","A"
50106782,"B","Queens","B"
50106783,"C","Queens","C"
50106785,"A","Brooklyn","A"
50106786,"A","Bronx","A"
50106787,"A","Bronx","A"
50106788,"A","Manhattan","A"
50106791,"A","Brooklyn","A"
50106794,"A","Manhattan","A"
50106797,"A","Manhattan","A"
50106799,"A","Manhattan","A"
50106807,"A","Manhattan","A"
50106816,"A","Staten Island","A"
50106822,"N","Manhattan","OTHER"
50106827,"B","Brooklyn","B"
50106828,"A","Queens","A"
50106832,"A","Queens","A"
50106842,"Z","Bronx","OTHER"
50106843,"A","Queens","A"
50106844,"A","Manhattan","A"
50106846,"N","Queens","OTHER"
50106847,"A","Queens","A"
50106849,"N","Bronx","OTHER"
50106850,"A","Manhattan","A"
50106862,"C","Brooklyn","C"
50106866,"A","Manhattan","A"
50106871,"A","Brooklyn","A"
50106875,"A","Manhattan","A"
50106884,"B","Queens","B"
50106885,"B","Queens","B"
50106895,"B","Queens","B"
50106897,"Z","Brooklyn","OTHER"
50106900,"A","Queens","A"
50106901,"B","Manhattan","B"
50106902,"N","Queens","OTHER"
50106926,"Z","Brooklyn","OTHER"
50106928,"A","Manhattan","A"
50106931,"A","Manhattan","A"
50106932,"A","Manhattan","A"
50106934,"N","Manhattan","OTHER"
50106936,"A","Queens","A"
50106938,"A","Manhattan","A"
